clip_path,file,label,yolo_prob,frame_cnn_score,video_lstm_score,final_score
Shoplifting042_x264_19_track4_s0.42_e11.81_p0.559.mp4,Shoplifting042_x264_19_track4_s0.42_e11.81_p0.559.mp4,True,0.0,0.9913257956504822,0.8355188369750977,0.5480533897876739
Shoplifting042_x264_19_track1_s0.42_e11.81_p0.563.mp4,Shoplifting042_x264_19_track1_s0.42_e11.81_p0.563.mp4,True,0.0,0.9913257956504822,0.8355188369750977,0.5480533897876739
Shoplifting042_x264_19_track2_s0.42_e11.81_p0.560.mp4,Shoplifting042_x264_19_track2_s0.42_e11.81_p0.560.mp4,True,0.0,0.9913257956504822,0.8355188369750977,0.5480533897876739
Shoplifting042_x264_18_track3_s0.44_e13.79_p0.557.mp4,Shoplifting042_x264_18_track3_s0.44_e13.79_p0.557.mp4,True,0.0,0.9942399263381958,0.8273205757141113,0.5464681506156921
Shoplifting042_x264_18_track2_s0.44_e14.14_p0.560.mp4,Shoplifting042_x264_18_track2_s0.44_e14.14_p0.560.mp4,True,0.0,0.9942399263381958,0.8273205757141113,0.5464681506156921
Shoplifting042_x264_18_track2_s0.44_e13.79_p0.560.mp4,Shoplifting042_x264_18_track2_s0.44_e13.79_p0.560.mp4,True,0.0,0.9942399263381958,0.8273205757141113,0.5464681506156921
Shoplifting042_x264_18_track1_s0.44_e13.79_p0.577.mp4,Shoplifting042_x264_18_track1_s0.44_e13.79_p0.577.mp4,True,0.0,0.9942399263381958,0.8273205757141113,0.5464681506156921
Shoplifting042_x264_18_track3_s0.44_e14.14_p0.557.mp4,Shoplifting042_x264_18_track3_s0.44_e14.14_p0.557.mp4,True,0.0,0.9942399263381958,0.8273205757141113,0.5464681506156921
Shoplifting042_x264_18_track1_s0.44_e14.14_p0.577.mp4,Shoplifting042_x264_18_track1_s0.44_e14.14_p0.577.mp4,True,0.0,0.9942399263381958,0.8273205757141113,0.5464681506156921
Shoplifting042_x264_17_track1_s0.43_e11.59_p0.563.mp4,Shoplifting042_x264_17_track1_s0.43_e11.59_p0.563.mp4,True,0.0,0.9871010780334472,0.8331699967384338,0.5460813224315643
Shoplifting042_x264_17_track2_s0.43_e11.59_p0.568.mp4,Shoplifting042_x264_17_track2_s0.43_e11.59_p0.568.mp4,True,0.0,0.9871010780334472,0.8331699967384338,0.5460813224315643
Shoplifting042_x264_19_track3_s0.44_e3.58_p0.564.mp4,Shoplifting042_x264_19_track3_s0.44_e3.58_p0.564.mp4,True,0.0,0.995672345161438,0.8082608580589294,0.5411799609661102
Shoplifting042_x264_16_track1_s0.44_e11.20_p0.567.mp4,Shoplifting042_x264_16_track1_s0.44_e11.20_p0.567.mp4,True,0.0,0.9981215596199036,0.8044445514678955,0.5407698333263398
Shoplifting042_x264_16_track2_s0.44_e7.61_p0.570.mp4,Shoplifting042_x264_16_track2_s0.44_e7.61_p0.570.mp4,True,0.0,0.9981215596199036,0.8044445514678955,0.5407698333263398
Shoplifting042_x264_16_track2_s0.44_e7.65_p0.570.mp4,Shoplifting042_x264_16_track2_s0.44_e7.65_p0.570.mp4,True,0.0,0.9981215596199036,0.8044445514678955,0.5407698333263398
Shoplifting042_x264_19_track4_s0.44_e11.77_p0.559.mp4,Shoplifting042_x264_19_track4_s0.44_e11.77_p0.559.mp4,True,0.0,0.9928759336471558,0.8063105940818787,0.5397559583187104
Shoplifting042_x264_19_track1_s0.44_e11.77_p0.563.mp4,Shoplifting042_x264_19_track1_s0.44_e11.77_p0.563.mp4,True,0.0,0.9928759336471558,0.8063105940818787,0.5397559583187104
Shoplifting042_x264_19_track2_s0.44_e11.77_p0.560.mp4,Shoplifting042_x264_19_track2_s0.44_e11.77_p0.560.mp4,True,0.0,0.9928759336471558,0.8063105940818787,0.5397559583187104
Shoplifting042_x264_19_track3_s0.42_e3.65_p0.564.mp4,Shoplifting042_x264_19_track3_s0.42_e3.65_p0.564.mp4,True,0.0,0.9905598759651184,0.7949928641319275,0.5356658220291137
Shoplifting042_x264_18_track4_s0.76_e13.79_p0.566.mp4,Shoplifting042_x264_18_track4_s0.76_e13.79_p0.566.mp4,True,0.0,0.9981818199157716,0.7851171493530273,0.5349896907806397
Shoplifting007_x264_6_track3_s0.45_e4.65_p0.559.mp4,Shoplifting007_x264_6_track3_s0.45_e4.65_p0.559.mp4,True,0.0,0.9995406866073608,0.77883380651474,0.5335123479366303
Shoplifting007_x264_6_track1_s0.49_e11.01_p0.538.mp4,Shoplifting007_x264_6_track1_s0.49_e11.01_p0.538.mp4,True,0.0,0.9997841715812684,0.7785037159919739,0.5334863662719727
Shoplifting007_x264_6_track3_s0.49_e4.84_p0.559.mp4,Shoplifting007_x264_6_track3_s0.49_e4.84_p0.559.mp4,True,0.0,0.9997723698616028,0.7719348073005676,0.5315121531486511
Shoplifting007_x264_6_track1_s0.45_e10.55_p0.538.mp4,Shoplifting007_x264_6_track1_s0.45_e10.55_p0.538.mp4,True,0.0,0.9996834993362428,0.7717528939247131,0.5314309179782868
Shoplifting007_x264_2_track1_s0.43_e10.33_p0.554.mp4,Shoplifting007_x264_2_track1_s0.43_e10.33_p0.554.mp4,True,0.0,0.9958179593086244,0.77535480260849,0.5313518285751343
Shoplifting007_x264_2_track2_s0.43_e10.15_p0.564.mp4,Shoplifting007_x264_2_track2_s0.43_e10.15_p0.564.mp4,True,0.0,0.9958179593086244,0.77535480260849,0.5313518285751343
Shoplifting042_x264_13_track3_s0.44_e11.15_p0.566.mp4,Shoplifting042_x264_13_track3_s0.44_e11.15_p0.566.mp4,True,0.0,0.9990541338920592,0.76241534948349,0.5284408450126648
Shoplifting042_x264_13_track2_s0.44_e12.08_p0.564.mp4,Shoplifting042_x264_13_track2_s0.44_e12.08_p0.564.mp4,True,0.0,0.9990541338920592,0.76241534948349,0.5284408450126648
Shoplifting042_x264_13_track1_s0.44_e12.08_p0.562.mp4,Shoplifting042_x264_13_track1_s0.44_e12.08_p0.562.mp4,True,0.0,0.9990541338920592,0.76241534948349,0.5284408450126648
Shoplifting042_x264_18_track4_s0.77_e14.14_p0.566.mp4,Shoplifting042_x264_18_track4_s0.77_e14.14_p0.566.mp4,True,0.0,0.9981955885887146,0.7588462233543396,0.5271125435829163
Shoplifting007_x264_2_track1_s0.48_e11.02_p0.554.mp4,Shoplifting007_x264_2_track1_s0.48_e11.02_p0.554.mp4,True,0.0,0.993233859539032,0.7608198523521423,0.5262161135673523
Shoplifting007_x264_2_track2_s0.48_e10.83_p0.564.mp4,Shoplifting007_x264_2_track2_s0.48_e10.83_p0.564.mp4,True,0.0,0.993233859539032,0.7608198523521423,0.5262161135673523
Shoplifting006_x264_2_track1_s0.43_e5.69_p0.555.mp4,Shoplifting006_x264_2_track1_s0.43_e5.69_p0.555.mp4,True,0.0,0.9483437538146972,0.802274227142334,0.5251853942871093
Shoplifting007_x264_2_track3_s1.64_e5.65_p0.563.mp4,Shoplifting007_x264_2_track3_s1.64_e5.65_p0.563.mp4,True,0.0,0.9981867671012878,0.7497146129608154,0.5243704140186309
Shoplifting007_x264_2_track3_s1.53_e5.29_p0.563.mp4,Shoplifting007_x264_2_track3_s1.53_e5.29_p0.563.mp4,True,0.0,0.9981908202171326,0.7493329048156738,0.5242571175098418
Shoplifting042_x264_16_track5_s0.90_e11.20_p0.563.mp4,Shoplifting042_x264_16_track5_s0.90_e11.20_p0.563.mp4,True,0.0,0.9917850494384766,0.7398020625114441,0.5194761335849761
Shoplifting006_x264_2_track1_s0.48_e6.00_p0.555.mp4,Shoplifting006_x264_2_track1_s0.48_e6.00_p0.555.mp4,False,0.0,0.942399263381958,0.782862663269043,0.5175785779953003
Shoplifting007_x264_6_track2_s0.49_e4.40_p0.577.mp4,Shoplifting007_x264_6_track2_s0.49_e4.40_p0.577.mp4,True,0.0,0.9996503591537476,0.7231684327125549,0.5168456375598908
Shoplifting042_x264_16_track5_s0.89_e11.14_p0.563.mp4,Shoplifting042_x264_16_track5_s0.89_e11.14_p0.563.mp4,True,0.0,0.9846951365470886,0.73702073097229,0.5165147602558136
Shoplifting001_x264_15_track2_s0.42_e5.81_p0.573.mp4,Shoplifting001_x264_15_track2_s0.42_e5.81_p0.573.mp4,True,0.0,0.9119927883148192,0.777545154094696,0.5068613827228545
Shoplifting042_x264_15_track1_s0.43_e11.48_p0.567.mp4,Shoplifting042_x264_15_track1_s0.43_e11.48_p0.567.mp4,True,0.0,0.9911065697669984,0.6908276081085205,0.5045802533626557
Shoplifting042_x264_15_track1_s0.43_e11.40_p0.567.mp4,Shoplifting042_x264_15_track1_s0.43_e11.40_p0.567.mp4,True,0.0,0.9911065697669984,0.6908276081085205,0.5045802533626557
Shoplifting042_x264_15_track2_s0.43_e11.40_p0.568.mp4,Shoplifting042_x264_15_track2_s0.43_e11.40_p0.568.mp4,True,0.0,0.9911065697669984,0.6908276081085205,0.5045802533626557
Shoplifting006_x264_21_track5_s0.60_e5.56_p0.539.mp4,Shoplifting006_x264_21_track5_s0.60_e5.56_p0.539.mp4,True,0.0,0.9971725344657898,0.6845757961273193,0.5045244991779327
Shoplifting006_x264_21_track1_s0.60_e6.13_p0.539.mp4,Shoplifting006_x264_21_track1_s0.60_e6.13_p0.539.mp4,True,0.0,0.9971725344657898,0.6845757961273193,0.5045244991779327
Shoplifting042_x264_1_track1_s0.41_e9.84_p0.556.mp4,Shoplifting042_x264_1_track1_s0.41_e9.84_p0.556.mp4,True,0.0,0.9449172616004944,0.7358328700065613,0.5042250394821167
Shoplifting042_x264_1_track1_s0.41_e10.02_p0.556.mp4,Shoplifting042_x264_1_track1_s0.41_e10.02_p0.556.mp4,True,0.0,0.9449172616004944,0.7358328700065613,0.5042250394821167
Shoplifting006_x264_21_track3_s0.42_e4.59_p0.565.mp4,Shoplifting006_x264_21_track3_s0.42_e4.59_p0.565.mp4,True,0.0,0.9927983283996582,0.6875590682029724,0.5041072189807891
Shoplifting006_x264_20_track1_s0.46_e2.48_p0.531.mp4,Shoplifting006_x264_20_track1_s0.46_e2.48_p0.531.mp4,True,0.0,0.955031394958496,0.7224066853523254,0.5032314240932464
Shoplifting042_x264_14_track1_s0.42_e6.15_p0.561.mp4,Shoplifting042_x264_14_track1_s0.42_e6.15_p0.561.mp4,True,0.0,0.9790993332862854,0.6885926127433777,0.500307583808899
Shoplifting042_x264_14_track2_s0.42_e10.90_p0.562.mp4,Shoplifting042_x264_14_track2_s0.42_e10.90_p0.562.mp4,True,0.0,0.9790993332862854,0.6885926127433777,0.500307583808899
Shoplifting007_x264_5_track2_s0.64_e5.63_p0.558.mp4,Shoplifting007_x264_5_track2_s0.64_e5.63_p0.558.mp4,True,0.0,0.9981021285057068,0.6683083176612854,0.4999231338500977
Shoplifting006_x264_21_track3_s0.47_e4.84_p0.565.mp4,Shoplifting006_x264_21_track3_s0.47_e4.84_p0.565.mp4,True,0.0,0.9974727034568788,0.6625871658325195,0.4980179607868195
Shoplifting006_x264_21_track5_s0.67_e5.88_p0.539.mp4,Shoplifting006_x264_21_track5_s0.67_e5.88_p0.539.mp4,True,0.0,0.998322069644928,0.6609898805618286,0.497793585062027
Shoplifting006_x264_21_track1_s0.67_e6.47_p0.539.mp4,Shoplifting006_x264_21_track1_s0.67_e6.47_p0.539.mp4,True,0.0,0.998322069644928,0.6609898805618286,0.497793585062027
Shoplifting001_x264_15_track2_s0.44_e5.78_p0.573.mp4,Shoplifting001_x264_15_track2_s0.44_e5.78_p0.573.mp4,True,0.0,0.8894803524017334,0.7672698497772217,0.4970250606536865
Shoplifting006_x264_19_track1_s0.41_e5.14_p0.546.mp4,Shoplifting006_x264_19_track1_s0.41_e5.14_p0.546.mp4,True,0.0,0.9907186627388,0.6646620631217957,0.4966142177581787
Shoplifting006_x264_19_track1_s0.45_e5.42_p0.546.mp4,Shoplifting006_x264_19_track1_s0.45_e5.42_p0.546.mp4,True,0.0,0.9907186627388,0.6646620631217957,0.4966142177581787
Shoplifting042_x264_13_track3_s0.49_e10.98_p0.566.mp4,Shoplifting042_x264_13_track3_s0.49_e10.98_p0.566.mp4,True,0.0,0.998860001564026,0.6558540463447571,0.4964142143726349
Shoplifting042_x264_13_track1_s0.49_e11.86_p0.562.mp4,Shoplifting042_x264_13_track1_s0.49_e11.86_p0.562.mp4,True,0.0,0.998860001564026,0.6558540463447571,0.4964142143726349
Shoplifting042_x264_13_track2_s0.49_e11.86_p0.564.mp4,Shoplifting042_x264_13_track2_s0.49_e11.86_p0.564.mp4,True,0.0,0.998860001564026,0.6558540463447571,0.4964142143726349
Shoplifting048_x264_17_track16_s1.43_e5.84_p0.563.mp4,Shoplifting048_x264_17_track16_s1.43_e5.84_p0.563.mp4,True,0.0,0.9760575890541076,0.6621297597885132,0.49145620465278617
Shoplifting048_x264_17_track19_s1.43_e5.62_p0.572.mp4,Shoplifting048_x264_17_track19_s1.43_e5.62_p0.572.mp4,True,0.0,0.9760575890541076,0.6621297597885132,0.49145620465278617
Shoplifting007_x264_5_track2_s0.57_e5.34_p0.558.mp4,Shoplifting007_x264_5_track2_s0.57_e5.34_p0.558.mp4,True,0.0,0.9970109462738036,0.6377468109130859,0.49042732715606685
Shoplifting007_x264_6_track2_s0.45_e4.23_p0.577.mp4,Shoplifting007_x264_6_track2_s0.45_e4.23_p0.577.mp4,True,0.0,0.9992578625679016,0.6312947273254395,0.48916577696800234
Shoplifting007_x264_29_track1_s0.46_e10.55_p0.561.mp4,Shoplifting007_x264_29_track1_s0.46_e10.55_p0.561.mp4,True,0.0,0.9683693647384644,0.6522312164306641,0.48618017435073846
Shoplifting042_x264_12_track5_s1.10_e5.65_p0.563.mp4,Shoplifting042_x264_12_track5_s1.10_e5.65_p0.563.mp4,True,0.0,0.9402396082878112,0.6706945896148682,0.48328025937080377
Shoplifting007_x264_29_track10_s2.80_e7.24_p0.561.mp4,Shoplifting007_x264_29_track10_s2.80_e7.24_p0.561.mp4,True,0.0,0.9938924312591552,0.6109351515769958,0.4814482748508453
Shoplifting007_x264_29_track2_s1.72_e4.40_p0.568.mp4,Shoplifting007_x264_29_track2_s1.72_e4.40_p0.568.mp4,True,0.0,0.996978521347046,0.5996185541152954,0.4789791226387024
Shoplifting001_x264_14_track1_s1.57_e4.55_p0.552.mp4,Shoplifting001_x264_14_track1_s1.57_e4.55_p0.552.mp4,True,0.0,0.8122063875198364,0.7675564885139465,0.47392886281013485
Shoplifting042_x264_1_track2_s1.30_e9.84_p0.559.mp4,Shoplifting042_x264_1_track2_s1.30_e9.84_p0.559.mp4,True,0.0,0.8699964284896851,0.7059531211853027,0.47278486490249627
Shoplifting001_x264_14_track1_s1.45_e6.45_p0.553.mp4,Shoplifting001_x264_14_track1_s1.45_e6.45_p0.553.mp4,True,0.0,0.8176349997520447,0.7493866086006165,0.47010648250579834
Shoplifting048_x264_17_track19_s1.42_e5.59_p0.572.mp4,Shoplifting048_x264_17_track19_s1.42_e5.59_p0.572.mp4,True,0.0,0.9640567898750304,0.5931164622306824,0.46715197563171384
Shoplifting048_x264_17_track16_s1.42_e5.82_p0.563.mp4,Shoplifting048_x264_17_track16_s1.42_e5.82_p0.563.mp4,True,0.0,0.9640567898750304,0.5931164622306824,0.46715197563171384
Shoplifting006_x264_22_track13_s1.15_e2.78_p0.541.mp4,Shoplifting006_x264_22_track13_s1.15_e2.78_p0.541.mp4,True,0.0,0.9959155917167664,0.5565258264541626,0.4657324254512787
Shoplifting007_x264_29_track1_s0.41_e9.93_p0.561.mp4,Shoplifting007_x264_29_track1_s0.41_e9.93_p0.561.mp4,True,0.0,0.9527912735939026,0.5927020311355591,0.4636479914188385
Shoplifting042_x264_14_track2_s0.43_e10.74_p0.562.mp4,Shoplifting042_x264_14_track2_s0.43_e10.74_p0.562.mp4,True,0.0,0.9657576680183412,0.5566220879554749,0.45671392679214473
Shoplifting042_x264_14_track1_s0.43_e6.26_p0.561.mp4,Shoplifting042_x264_14_track1_s0.43_e6.26_p0.561.mp4,True,0.0,0.9657576680183412,0.5566220879554749,0.45671392679214473
Shoplifting007_x264_30_track1_s0.80_e6.42_p0.548.mp4,Shoplifting007_x264_30_track1_s0.80_e6.42_p0.548.mp4,True,0.0,0.9952796697616576,0.5170043706893921,0.4536852121353149
Shoplifting007_x264_30_track1_s0.88_e6.78_p0.548.mp4,Shoplifting007_x264_30_track1_s0.88_e6.78_p0.548.mp4,True,0.0,0.9903064966201782,0.5203937888145447,0.45321008563041687
Shoplifting007_x264_29_track2_s1.58_e9.93_p0.570.mp4,Shoplifting007_x264_29_track2_s1.58_e9.93_p0.570.mp4,True,0.0,0.9914291501045228,0.5168874263763428,0.45249497294425967
Shoplifting007_x264_30_track2_s0.41_e3.76_p0.577.mp4,Shoplifting007_x264_30_track2_s0.41_e3.76_p0.577.mp4,True,0.0,0.99303138256073,0.4946852624416351,0.44631499350070947
Shoplifting042_x264_12_track5_s1.11_e5.64_p0.563.mp4,Shoplifting042_x264_12_track5_s1.11_e5.64_p0.563.mp4,True,0.0,0.909911036491394,0.5760959982872009,0.44580211043357854
Shoplifting007_x264_30_track2_s0.46_e3.95_p0.577.mp4,Shoplifting007_x264_30_track2_s0.46_e3.95_p0.577.mp4,True,0.0,0.9904934763908386,0.4824179410934448,0.441873425245285
Shoplifting007_x264_29_track10_s2.59_e6.86_p0.561.mp4,Shoplifting007_x264_29_track10_s2.59_e6.86_p0.561.mp4,False,0.0,0.9547923803329468,0.512226402759552,0.44010563492774957
Shoplifting048_x264_14_track2_s0.42_e6.38_p0.558.mp4,Shoplifting048_x264_14_track2_s0.42_e6.38_p0.558.mp4,True,0.0,0.6113605499267578,0.8453760147094727,0.4370209693908691
Shoplifting048_x264_14_track1_s0.42_e2.97_p0.547.mp4,Shoplifting048_x264_14_track1_s0.42_e2.97_p0.547.mp4,True,0.0,0.6113605499267578,0.8453760147094727,0.4370209693908691
Shoplifting006_x264_22_track13_s1.23_e2.91_p0.541.mp4,Shoplifting006_x264_22_track13_s1.23_e2.91_p0.541.mp4,True,0.0,0.9970580339431764,0.4542025625705719,0.43537817895412445
Shoplifting048_x264_14_track2_s0.43_e6.45_p0.558.mp4,Shoplifting048_x264_14_track2_s0.43_e6.45_p0.558.mp4,False,0.0,0.6042912602424622,0.8416804075241089,0.4337915003299713
Shoplifting048_x264_14_track1_s0.43_e3.02_p0.547.mp4,Shoplifting048_x264_14_track1_s0.43_e3.02_p0.547.mp4,True,0.0,0.6042912602424622,0.8416804075241089,0.4337915003299713
Shoplifting042_x264_14_track5_s1.32_e4.48_p0.557.mp4,Shoplifting042_x264_14_track5_s1.32_e4.48_p0.557.mp4,True,0.0,0.937448799610138,0.5082341432571411,0.4337048828601837
Shoplifting048_x264_3_track2_s0.43_e6.31_p0.563.mp4,Shoplifting048_x264_3_track2_s0.43_e6.31_p0.563.mp4,True,0.0,0.6011016368865967,0.8368642330169678,0.4313897609710693
Shoplifting048_x264_3_track1_s0.43_e6.31_p0.547.mp4,Shoplifting048_x264_3_track1_s0.43_e6.31_p0.547.mp4,True,0.0,0.6011016368865967,0.8368642330169678,0.4313897609710693
Shoplifting048_x264_14_track3_s0.50_e6.45_p0.567.mp4,Shoplifting048_x264_14_track3_s0.50_e6.45_p0.567.mp4,False,0.0,0.5865535140037537,0.8493553400039673,0.43077265620231625
Shoplifting042_x264_1_track2_s1.31_e10.02_p0.559.mp4,Shoplifting042_x264_1_track2_s1.31_e10.02_p0.559.mp4,False,0.0,0.6868404150009155,0.7246696949005127,0.42345303297042847
Shoplifting048_x264_14_track3_s0.49_e6.38_p0.567.mp4,Shoplifting048_x264_14_track3_s0.49_e6.38_p0.567.mp4,False,0.0,0.5773206353187561,0.8338490128517151,0.4233508944511414
Shoplifting006_x264_22_track1_s0.42_e5.90_p0.544.mp4,Shoplifting006_x264_22_track1_s0.42_e5.90_p0.544.mp4,True,0.0,0.9763836860656738,0.4294588267803192,0.4217527538537979
Shoplifting042_x264_14_track5_s1.32_e4.41_p0.557.mp4,Shoplifting042_x264_14_track5_s1.32_e4.41_p0.557.mp4,True,0.0,0.9355887174606324,0.445647120475769,0.4143707513809204
Shoplifting001_x264_16_track2_s0.49_e6.61_p0.561.mp4,Shoplifting001_x264_16_track2_s0.49_e6.61_p0.561.mp4,True,0.0,0.5866193175315857,0.7898969650268555,0.4129548847675323
Shoplifting006_x264_22_track1_s0.47_e6.17_p0.544.mp4,Shoplifting006_x264_22_track1_s0.47_e6.17_p0.544.mp4,True,0.0,0.9559749960899352,0.3812716603279114,0.40117399692535394
Shoplifting042_x264_26_track3_s0.71_e12.05_p0.561.mp4,Shoplifting042_x264_26_track3_s0.71_e12.05_p0.561.mp4,True,0.0,0.5824927687644958,0.7345283627510071,0.3951063394546509
Shoplifting042_x264_26_track2_s0.71_e8.71_p0.560.mp4,Shoplifting042_x264_26_track2_s0.71_e8.71_p0.560.mp4,True,0.0,0.5824927687644958,0.7345283627510071,0.3951063394546509
Shoplifting042_x264_26_track1_s0.71_e12.05_p0.570.mp4,Shoplifting042_x264_26_track1_s0.71_e12.05_p0.570.mp4,True,0.0,0.5824927687644958,0.7345283627510071,0.3951063394546509
Shoplifting042_x264_26_track3_s0.43_e11.71_p0.561.mp4,Shoplifting042_x264_26_track3_s0.43_e11.71_p0.561.mp4,True,0.0,0.6373822093009949,0.6439064741134644,0.38438660502433775
