path,label
pose_out_sample/neg/track_17.npy,normal
pose_out_sample/neg/track_18.npy,normal
pose_out_sample/neg/track_19.npy,normal
pose_out_sample/neg/track_2.npy,normal
pose_out_sample/neg/track_20.npy,normal
pose_out_sample/neg/track_21.npy,normal
pose_out_sample/neg/track_22.npy,normal
pose_out_sample/neg/track_23.npy,normal
pose_out_sample/neg/track_24.npy,normal
pose_out_sample/neg/track_25.npy,normal
pose_out_sample/neg/track_26.npy,normal
pose_out_sample/neg/track_27.npy,normal
pose_out_sample/neg/track_28.npy,normal
pose_out_sample/neg/track_29.npy,normal
pose_out_sample/neg/track_3.npy,normal
pose_out_sample/neg/track_30.npy,normal
pose_out_sample/neg/track_31.npy,normal
pose_out_sample/neg/track_32.npy,normal
pose_out_sample/neg/track_33.npy,normal
pose_out_sample/neg/track_34.npy,normal
pose_out_sample/neg/track_35.npy,normal
pose_out_sample/neg/track_36.npy,normal
pose_out_sample/neg/track_37.npy,normal
pose_out_sample/neg/track_38.npy,normal
pose_out_sample/neg/track_39.npy,normal
pose_out_sample/neg/track_4.npy,normal
pose_out_sample/neg/track_40.npy,normal
pose_out_sample/neg/track_41.npy,normal
pose_out_sample/neg/track_42.npy,normal
pose_out_sample/neg/track_43.npy,normal
pose_out_sample/neg/track_44.npy,normal
pose_out_sample/neg/track_45.npy,normal
pose_out_sample/neg/track_46.npy,normal
pose_out_sample/neg/track_47.npy,normal
pose_out_sample/neg/track_48.npy,normal
pose_out_sample/neg/track_49.npy,normal
pose_out_sample/neg/track_5.npy,normal
pose_out_sample/neg/track_50.npy,normal
pose_out_sample/neg/track_51.npy,normal
pose_out_sample/neg/track_52.npy,normal
pose_out_sample/neg/track_53.npy,normal
pose_out_sample/neg/track_54.npy,normal
pose_out_sample/neg/track_55.npy,normal
pose_out_sample/neg/track_56.npy,normal
pose_out_sample/neg/track_57.npy,normal
pose_out_sample/neg/track_58.npy,normal
pose_out_sample/neg/track_59.npy,normal
pose_out_sample/neg/track_6.npy,normal
pose_out_sample/neg/track_60.npy,normal
pose_out_sample/neg/track_61.npy,normal
pose_out_sample/neg/track_62.npy,normal
pose_out_sample/neg/track_63.npy,normal
pose_out_sample/neg/track_64.npy,normal
pose_out_sample/neg/track_65.npy,normal
pose_out_sample/neg/track_66.npy,normal
pose_out_sample/neg/track_67.npy,normal
pose_out_sample/neg/track_68.npy,normal
pose_out_sample/neg/track_69.npy,normal
pose_out_sample/neg/track_7.npy,normal
pose_out_sample/neg/track_70.npy,normal
pose_out_sample/neg/track_71.npy,normal
pose_out_sample/neg/track_72.npy,normal
pose_out_sample/neg/track_73.npy,normal
pose_out_sample/neg/track_74.npy,normal
pose_out_sample/neg/track_76.npy,normal
pose_out_sample/neg/track_77.npy,normal
pose_out_sample/neg/track_78.npy,normal
pose_out_sample/neg/track_79.npy,normal
pose_out_sample/neg/track_8.npy,normal
pose_out_sample/neg/track_80.npy,normal
pose_out_sample/neg/track_82.npy,normal
pose_out_sample/neg/track_83.npy,normal
pose_out_sample/neg/track_84.npy,normal
pose_out_sample/neg/track_85.npy,normal
pose_out_sample/neg/track_86.npy,normal
pose_out_sample/neg/track_87.npy,normal
pose_out_sample/neg/track_88.npy,normal
pose_out_sample/neg/track_89.npy,normal
pose_out_sample/neg/track_9.npy,normal
pose_out_sample/neg/track_90.npy,normal
pose_out_sample/neg/track_94.npy,normal
pose_out_sample/neg/track_99.npy,normal
